var,size,bit,cluster,score
part_y_reg,32,19,0,0.0000
part_y_reg,32,2,0,0.0000
part_y_reg,32,20,0,0.0000
part_y_reg,32,21,0,0.0000
part_y_reg,32,22,0,0.0000
part_y_reg,32,24,0,0.0000
part_y_reg,32,3,0,0.0000
part_y_reg,32,4,0,0.0000
part_y_reg,32,5,0,0.0000
part_y_reg,32,6,0,0.0000
part_y_reg,32,7,0,0.0000
part_y_reg,32,8,0,0.0000
part_y_reg,32,9,0,0.0000
sin12,32,0,0,0.0000
sin12,32,1,0,0.0000
sin12,32,19,0,0.0000
sin12,32,2,0,0.0000
sin12,32,20,0,0.0000
sin12,32,21,0,0.0000
sin12,32,22,0,0.0000
sin12,32,23,0,0.0000
sin12,32,24,0,0.0000
sin12,32,25,0,0.0000
sin12,32,26,0,0.0000
sin12,32,27,0,0.0000
sin12,32,28,0,0.0000
sin12,32,29,0,0.0000
sin12,32,3,0,0.0000
sin12,32,30,0,0.0000
sin12,32,31,0,0.0000
sin12,32,6,0,0.0000
sin12_reg,32,0,0,0.0000
sin12_reg,32,1,0,0.0000
sin12_reg,32,19,0,0.0000
sin12_reg,32,2,0,0.0000
sin12_reg,32,20,0,0.0000
sin12_reg,32,21,0,0.0000
sin12_reg,32,22,0,0.0000
sin12_reg,32,23,0,0.0000
sin12_reg,32,24,0,0.0000
sin12_reg,32,25,0,0.0000
sin12_reg,32,26,0,0.0000
sin12_reg,32,27,0,0.0000
sin12_reg,32,28,0,0.0000
sin12_reg,32,29,0,0.0000
sin12_reg,32,3,0,0.0000
sin12_reg,32,30,0,0.0000
sin12_reg,32,31,0,0.0000
sin12_reg,32,6,0,0.0000
sin_theta2,32,0,0,0.0000
sin_theta2,32,15,0,0.0000
sin_theta2,32,16,0,0.0000
sin_theta2,32,17,0,0.0000
sin_theta2,32,18,0,0.0000
sin_theta2,32,19,0,0.0000
sin_theta2,32,2,0,0.0000
sin_theta2,32,20,0,0.0000
sin_theta2,32,21,0,0.0000
sin_theta2,32,22,0,0.0000
sin_theta2,32,23,0,0.0000
sin_theta2,32,24,0,0.0000
sin_theta2,32,25,0,0.0000
sin_theta2,32,26,0,0.0000
sin_theta2,32,27,0,0.0000
sin_theta2,32,28,0,0.0000
sin_theta2,32,29,0,0.0000
sin_theta2,32,30,0,0.0000
sin_theta2,32,31,0,0.0000
sin_theta2_reg,32,0,0,0.0000
sin_theta2_reg,32,15,0,0.0000
sin_theta2_reg,32,16,0,0.0000
sin_theta2_reg,32,17,0,0.0000
sin_theta2_reg,32,18,0,0.0000
sin_theta2_reg,32,19,0,0.0000
sin_theta2_reg,32,2,0,0.0000
sin_theta2_reg,32,20,0,0.0000
sin_theta2_reg,32,21,0,0.0000
sin_theta2_reg,32,22,0,0.0000
sin_theta2_reg,32,23,0,0.0000
sin_theta2_reg,32,24,0,0.0000
sin_theta2_reg,32,25,0,0.0000
sin_theta2_reg,32,26,0,0.0000
sin_theta2_reg,32,27,0,0.0000
sin_theta2_reg,32,28,0,0.0000
sin_theta2_reg,32,29,0,0.0000
sin_theta2_reg,32,30,0,0.0000
sin_theta2_reg,32,31,0,0.0000
theta1_in,32,0,0,0.0000
theta1_in,32,1,0,0.0000
theta1_in,32,10,0,0.0000
theta1_in,32,11,0,0.0000
theta1_in,32,12,0,0.0000
theta1_in,32,13,0,0.0000
theta1_in,32,14,0,0.0000
theta1_in,32,15,0,0.0000
theta1_in,32,16,0,0.0000
theta1_in,32,17,0,0.0000
theta1_in,32,18,0,0.0000
theta1_in,32,19,0,0.0000
theta1_in,32,2,0,0.0000
theta1_in,32,20,0,0.0000
theta1_in,32,21,0,0.0000
theta1_in,32,22,0,0.0000
theta1_in,32,23,0,0.0000
theta1_in,32,24,0,0.0000
theta1_in,32,25,0,0.0000
theta1_in,32,26,0,0.0000
theta1_in,32,27,0,0.0000
theta1_in,32,28,0,0.0000
theta1_in,32,29,0,0.0000
theta1_in,32,3,0,0.0000
theta1_in,32,30,0,0.0000
theta1_in,32,4,0,0.0000
theta1_in,32,5,0,0.0000
theta1_in,32,6,0,0.0000
theta1_in,32,7,0,0.0000
theta1_in,32,8,0,0.0000
theta1_in,32,9,0,0.0000
theta1_num,32,0,0,0.0000
theta1_num,32,1,0,0.0000
theta1_num,32,10,0,0.0000
theta1_num,32,11,0,0.0000
theta1_num,32,12,0,0.0000
theta1_num,32,13,0,0.0000
theta1_num,32,14,0,0.0000
theta1_num,32,15,0,0.0000
theta1_num,32,16,0,0.0000
theta1_num,32,17,0,0.0000
theta1_num,32,18,0,0.0000
theta1_num,32,19,0,0.0000
theta1_num,32,2,0,0.0000
theta1_num,32,20,0,0.0000
theta1_num,32,21,0,0.0000
theta1_num,32,22,0,0.0000
theta1_num,32,3,0,0.0000
theta1_num,32,4,0,0.0000
theta1_num,32,5,0,0.0000
theta1_num,32,6,0,0.0000
theta1_num,32,7,0,0.0000
theta1_num,32,8,0,0.0000
theta1_num,32,9,0,0.0000
theta2_in,32,0,0,0.0000
theta2_in,32,1,0,0.0000
theta2_in,32,17,0,0.0000
theta2_in,32,18,0,0.0000
theta2_in,32,19,0,0.0000
theta2_in,32,2,0,0.0000
theta2_in,32,20,0,0.0000
theta2_in,32,21,0,0.0000
theta2_in,32,22,0,0.0000
theta2_in,32,23,0,0.0000
theta2_in,32,24,0,0.0000
theta2_in,32,25,0,0.0000
theta2_in,32,26,0,0.0000
theta2_in,32,27,0,0.0000
theta2_in,32,28,0,0.0000
theta2_in,32,29,0,0.0000
theta2_in,32,3,0,0.0000
theta2_in,32,30,0,0.0000
theta2_in,32,31,0,0.0000
theta2_in,32,4,0,0.0000
theta2_in,32,5,0,0.0000
theta2_in,32,6,0,0.0000
theta2_num,32,0,0,0.0000
theta2_num,32,1,0,0.0000
theta2_num,32,10,0,0.0000
theta2_num,32,11,0,0.0000
theta2_num,32,12,0,0.0000
theta2_num,32,13,0,0.0000
theta2_num,32,14,0,0.0000
theta2_num,32,15,0,0.0000
theta2_num,32,2,0,0.0000
theta2_num,32,3,0,0.0000
theta2_num,32,31,0,0.0000
theta2_num,32,4,0,0.0000
theta2_num,32,5,0,0.0000
theta2_num,32,6,0,0.0000
theta2_num,32,7,0,0.0000
theta2_num,32,8,0,0.0000
theta2_num,32,9,0,0.0000
x_sqr,32,0,0,0.0000
x_sqr,32,1,0,0.0000
x_sqr,32,10,0,0.0000
x_sqr,32,11,0,0.0000
x_sqr,32,12,0,0.0000
x_sqr,32,13,0,0.0000
x_sqr,32,15,0,0.0000
x_sqr,32,2,0,0.0000
x_sqr,32,3,0,0.0000
x_sqr,32,31,0,0.0000
x_sqr,32,4,0,0.0000
x_sqr,32,5,0,0.0000
x_sqr,32,6,0,0.0000
x_sqr,32,8,0,0.0000
x_sqr,32,9,0,0.0000
x_sqr_reg,32,0,0,0.0000
x_sqr_reg,32,1,0,0.0000
x_sqr_reg,32,10,0,0.0000
x_sqr_reg,32,11,0,0.0000
x_sqr_reg,32,12,0,0.0000
x_sqr_reg,32,13,0,0.0000
x_sqr_reg,32,15,0,0.0000
x_sqr_reg,32,2,0,0.0000
x_sqr_reg,32,3,0,0.0000
x_sqr_reg,32,31,0,0.0000
x_sqr_reg,32,4,0,0.0000
x_sqr_reg,32,5,0,0.0000
x_sqr_reg,32,6,0,0.0000
x_sqr_reg,32,8,0,0.0000
x_sqr_reg,32,9,0,0.0000
xy_sum,32,0,0,0.0000
xy_sum,32,1,0,0.0000
xy_sum,32,10,0,0.0000
xy_sum,32,11,0,0.0000
xy_sum,32,13,0,0.0000
xy_sum,32,14,0,0.0000
xy_sum,32,2,0,0.0000
xy_sum,32,3,0,0.0000
xy_sum,32,31,0,0.0000
xy_sum,32,4,0,0.0000
xy_sum,32,5,0,0.0000
xy_sum,32,6,0,0.0000
xy_sum,32,7,0,0.0000
y_sqr,32,0,0,0.0000
y_sqr,32,1,0,0.0000
y_sqr,32,10,0,0.0000
y_sqr,32,11,0,0.0000
y_sqr,32,13,0,0.0000
y_sqr,32,2,0,0.0000
y_sqr,32,3,0,0.0000
y_sqr,32,31,0,0.0000
y_sqr,32,4,0,0.0000
y_sqr,32,5,0,0.0000
y_sqr,32,6,0,0.0000
y_sqr,32,7,0,0.0000
y_sqr,32,8,0,0.0000
y_sqr_reg,32,0,0,0.0000
y_sqr_reg,32,1,0,0.0000
y_sqr_reg,32,10,0,0.0000
y_sqr_reg,32,11,0,0.0000
y_sqr_reg,32,13,0,0.0000
y_sqr_reg,32,2,0,0.0000
y_sqr_reg,32,3,0,0.0000
y_sqr_reg,32,31,0,0.0000
y_sqr_reg,32,4,0,0.0000
y_sqr_reg,32,5,0,0.0000
y_sqr_reg,32,6,0,0.0000
y_sqr_reg,32,7,0,0.0000
y_sqr_reg,32,8,0,0.0000
cos12,32,11,0,2.0986
cos12,32,5,0,2.0986
cos12,32,6,0,2.0986
cos12,32,7,0,2.0986
cos12,32,9,0,2.0986
cos12_reg,32,11,0,2.0986
cos12_reg,32,5,0,2.0986
cos12_reg,32,6,0,2.0986
cos12_reg,32,7,0,2.0986
cos12_reg,32,9,0,2.0986
cos_theta2,32,3,0,2.0986
cos_theta2,32,5,0,2.0986
cos_theta2,32,7,0,2.0986
cos_theta2_reg,32,3,0,2.0986
cos_theta2_reg,32,5,0,2.0986
cos_theta2_reg,32,7,0,2.0986
part_1,32,11,0,2.0986
part_1,32,8,0,2.0986
part_1_reg,32,11,0,2.0986
part_1_reg,32,8,0,2.0986
part_x,32,22,0,2.0986
part_x_reg,32,22,0,2.0986
part_y,32,23,0,2.0986
part_y_reg,32,23,0,2.0986
sin12,32,7,0,2.0986
sin12_reg,32,7,0,2.0986
theta1_num,32,23,0,2.0986
theta1_num,32,25,0,2.0986
theta2_in,32,7,0,2.0986
theta2_in,32,8,0,2.0986
x_sqr,32,14,0,2.0986
x_sqr,32,16,0,2.0986
x_sqr,32,7,0,2.0986
x_sqr_reg,32,14,0,2.0986
x_sqr_reg,32,16,0,2.0986
x_sqr_reg,32,7,0,2.0986
xy_sum,32,12,0,2.0986
xy_sum,32,8,0,2.0986
xy_sum,32,9,0,2.0986
y_sqr,32,12,0,2.0986
y_sqr,32,14,0,2.0986
y_sqr,32,9,0,2.0986
y_sqr_reg,32,12,0,2.0986
y_sqr_reg,32,14,0,2.0986
y_sqr_reg,32,9,0,2.0986
part_x,32,19,0,2.7918
part_x_reg,32,19,0,2.7918
sin12,32,4,0,2.7918
sin12,32,5,0,2.7918
sin12_reg,32,4,0,2.7918
sin12_reg,32,5,0,2.7918
sin_theta2,32,1,0,2.7918
sin_theta2,32,3,0,2.7918
sin_theta2_reg,32,1,0,2.7918
sin_theta2_reg,32,3,0,2.7918
part_y,32,25,0,3.0986
part_y_reg,32,25,0,3.0986
cos12,32,8,0,4.1972
cos12_reg,32,8,0,4.1972
theta1_num,32,24,0,4.1972
theta2_num,32,16,0,4.4849
xy_sum,32,15,0,4.4849
y_sqr,32,15,0,4.4849
y_sqr,32,16,0,4.4849
y_sqr_reg,32,15,0,4.4849
y_sqr_reg,32,16,0,4.4849
part_x,32,25,0,5.1972
part_x_reg,32,25,0,5.1972
theta1_num,32,26,0,5.2047
cos_theta2,32,6,0,5.4998
cos_theta2_reg,32,6,0,5.4998
part_1,32,10,0,5.4998
part_1_reg,32,10,0,5.4998
theta2_num,32,17,0,6.3175
sin12,32,9,0,6.5835
sin12_reg,32,9,0,6.5835
x_sqr,32,17,0,6.8067
x_sqr_reg,32,17,0,6.8067
y_sqr,32,17,0,6.8067
y_sqr_reg,32,17,0,6.8067
sin_theta2,32,5,0,6.9890
sin_theta2_reg,32,5,0,6.9890
y_sqr,32,18,0,7.3944
y_sqr_reg,32,18,0,7.3944
cos12,32,10,0,7.5984
cos12_reg,32,10,0,7.5984
xy_sum,32,16,0,8.6821
sin12,32,8,0,9.7238
sin12_reg,32,8,0,9.7238
sin_theta2,32,4,0,10.1293
sin_theta2_reg,32,4,0,10.1293
xy_sum,32,17,0,10.4085
theta1_num,32,30,0,10.6440
part_x,32,23,0,12.0493
part_x_reg,32,23,0,12.0493
sin_theta2,32,6,0,12.7424
sin_theta2_reg,32,6,0,12.7424
sin12,32,11,0,13.0493
sin12_reg,32,11,0,13.0493
cos_theta2,32,8,0,13.4622
cos_theta2_reg,32,8,0,13.4622
cos_theta2,32,9,0,13.7540
cos_theta2_reg,32,9,0,13.7540
sin12,32,10,0,13.7540
sin12_reg,32,10,0,13.7540
xy_sum,32,18,0,13.7806
sin_theta2,32,7,0,15.1479
sin_theta2_reg,32,7,0,15.1479
part_y,32,26,0,15.1861
part_y_reg,32,26,0,15.1861
part_x,32,26,0,15.4663
part_x_reg,32,26,0,15.4663
theta2_in,32,9,0,16.2152
theta2_num,32,18,0,16.6091
x_sqr,32,18,0,17.6852
x_sqr_reg,32,18,0,17.6852
cos12,32,12,0,17.9471
cos12_reg,32,12,0,17.9471
part_1,32,12,0,17.9471
part_1_reg,32,12,0,17.9471
theta1_num,32,27,0,18.5069
theta1_num,32,29,0,18.7231
part_y,32,27,0,18.8411
part_y_reg,32,27,0,18.8411
sin_theta2,32,8,0,19.2422
sin_theta2_reg,32,8,0,19.2422
part_x,32,24,0,19.4209
part_x_reg,32,24,0,19.4209
theta1_num,32,28,0,20.8740
y_sqr,32,19,0,21.1893
y_sqr_reg,32,19,0,21.1893
part_x,32,27,0,23.7683
part_x_reg,32,27,0,23.7683
theta2_in,32,11,0,25.5860
part_x,32,28,0,28.3728
part_x_reg,32,28,0,28.3728
xy_sum,32,19,0,29.0612
theta2_in,32,10,0,29.7952
part_y,32,28,0,30.7277
part_y_reg,32,28,0,30.7277
sin12,32,12,0,32.1633
sin12_reg,32,12,0,32.1633
sin12,32,17,0,32.6212
sin12_reg,32,17,0,32.6212
x_sqr,32,19,0,35.5982
x_sqr_reg,32,19,0,35.5982
theta2_num,32,30,0,37.1991
part_1,32,13,0,44.4030
part_1_reg,32,13,0,44.4030
cos12,32,13,0,46.5016
cos12_reg,32,13,0,46.5016
theta2_num,32,19,0,47.2877
sin_theta2,32,9,0,47.5998
sin_theta2_reg,32,9,0,47.5998
x_sqr,32,20,0,51.7014
x_sqr_reg,32,20,0,51.7014
sin12,32,13,0,53.2296
sin12_reg,32,13,0,53.2296
cos_theta2,32,10,0,57.9317
cos_theta2_reg,32,10,0,57.9317
theta2_in,32,12,0,60.4802
cos12,32,18,0,60.6264
cos12_reg,32,18,0,60.6264
cos12,32,14,0,64.6545
cos12_reg,32,14,0,64.6545
y_sqr,32,20,0,66.3393
y_sqr_reg,32,20,0,66.3393
part_1,32,14,0,66.7531
part_1_reg,32,14,0,66.7531
cos12,32,16,0,66.8476
cos12_reg,32,16,0,66.8476
cos_theta2,32,11,0,67.3736
cos_theta2_reg,32,11,0,67.3736
cos12,32,17,0,68.7332
cos12_reg,32,17,0,68.7332
part_1,32,18,0,73.5949
part_1_reg,32,18,0,73.5949
part_x,32,29,0,74.0891
part_x_reg,32,29,0,74.0891
sin_theta2,32,10,0,75.7770
sin_theta2_reg,32,10,0,75.7770
xy_sum,32,25,0,76.7596
sin12,32,14,0,77.1057
sin12_reg,32,14,0,77.1057
xy_sum,32,20,0,77.3204
cos12,32,15,0,77.7336
cos12_reg,32,15,0,77.7336
sin_theta2,32,12,0,78.9069
sin_theta2_reg,32,12,0,78.9069
theta2_num,32,20,0,80.0866
cos_theta2,32,14,0,80.9805
cos_theta2_reg,32,14,0,80.9805
cos_theta2,32,12,0,81.4440
cos_theta2_reg,32,12,0,81.4440
part_y,32,29,0,82.4055
part_y_reg,32,29,0,82.4055
part_1,32,16,0,84.7889
part_1_reg,32,16,0,84.7889
theta2_num,32,26,0,85.5785
part_x,32,30,0,86.2359
part_x_reg,32,30,0,86.2359
part_1,32,17,0,88.6096
part_1_reg,32,17,0,88.6096
part_1,32,15,0,91.5405
part_1_reg,32,15,0,91.5405
theta2_in,32,13,0,92.6496
x_sqr,32,21,0,95.0871
x_sqr_reg,32,21,0,95.0871
theta2_num,32,25,0,95.1111
y_sqr,32,21,0,95.4877
y_sqr_reg,32,21,0,95.4877
sin_theta2,32,13,0,96.4593
sin_theta2_reg,32,13,0,96.4593
sin12,32,18,0,96.6797
sin12_reg,32,18,0,96.6797
cos_theta2,32,13,0,96.8619
cos_theta2_reg,32,13,0,96.8619
theta2_in,32,14,0,99.0694
y_sqr,32,25,0,99.0792
y_sqr_reg,32,25,0,99.0792
xy_sum,32,21,0,101.0634
theta2_num,32,21,0,101.7116
part_1,32,19,0,106.0787
part_1_reg,32,19,0,106.0787
sin12,32,16,0,106.8197
sin12_reg,32,16,0,106.8197
theta2_in,32,15,0,108.9585
x_sqr,32,22,0,109.4817
x_sqr_reg,32,22,0,109.4817
y_sqr,32,30,0,112.7470
y_sqr_reg,32,30,0,112.7470
x_sqr,32,30,0,115.5834
x_sqr_reg,32,30,0,115.5834
theta2_num,32,22,0,116.6512
y_sqr,32,26,0,117.0095
y_sqr_reg,32,26,0,117.0095
x_sqr,32,25,0,117.5535
x_sqr_reg,32,25,0,117.5535
sin_theta2,32,11,0,120.2415
sin_theta2_reg,32,11,0,120.2415
sin12,32,15,0,121.9339
sin12_reg,32,15,0,121.9339
part_y,32,30,0,122.7554
part_y_reg,32,30,0,122.7554
xy_sum,32,27,0,123.0567
x_sqr,32,26,0,123.2735
x_sqr_reg,32,26,0,123.2735
xy_sum,32,26,0,123.4095
y_sqr,32,22,0,123.7703
y_sqr_reg,32,22,0,123.7703
y_sqr,32,23,0,125.6841
y_sqr_reg,32,23,0,125.6841
y_sqr,32,27,0,126.5810
y_sqr_reg,32,27,0,126.5810
xy_sum,32,23,0,128.7003
x_sqr,32,27,0,131.1973
x_sqr_reg,32,27,0,131.1973
theta2_num,32,27,0,131.9513
sin_theta2,32,14,0,132.1788
sin_theta2_reg,32,14,0,132.1788
xy_sum,32,22,0,134.1017
theta2_in,32,16,0,137.4238
x_sqr,32,28,0,141.3585
x_sqr_reg,32,28,0,141.3585
theta2_num,32,28,0,149.6966
theta2_num,32,23,0,154.0425
xy_sum,32,24,0,156.2407
y_sqr,32,28,0,157.2246
y_sqr_reg,32,28,0,157.2246
xy_sum,32,30,0,163.6319
x_sqr,32,23,0,165.5504
x_sqr_reg,32,23,0,165.5504
x_sqr,32,24,0,171.7097
x_sqr_reg,32,24,0,171.7097
y_sqr,32,24,0,177.7626
y_sqr_reg,32,24,0,177.7626
theta2_num,32,24,0,183.1363
xy_sum,32,28,0,183.4926
theta2_num,32,29,0,188.3873
y_sqr,32,29,0,201.9393
y_sqr_reg,32,29,0,201.9393
x_sqr,32,29,0,219.1643
x_sqr_reg,32,29,0,219.1643
xy_sum,32,29,0,242.6904
signed_bit,1,0,0,304.9353
part_x,32,31,0,317.4593
part_x_reg,32,31,0,317.4593
part_y,32,31,0,447.4387
part_y_reg,32,31,0,447.4387
theta1_in,32,31,0,710.0611
theta1_num,32,31,0,710.0611
