0, 0.89464
1, 0.96671
2, 0.96778
3, 0.91174
4, 0.91174
5, 0.92072
6, 0.92072
7, 0.86645
8, 0.84957
9, 0.68969
10, 0.72162
11, 0.72162
12, 0.72162
13, 0.72162
14, 0.95437
15, 0.95433
16, 0.78147
17, 0.75858
18, 0.87321
19, 0.87321
20, 0.85071
21, 0.85071
22, 0.36144
23, 0.54360
24, 0.54360
25, 0.54360
26, 0.54360
27, 0.06057
28, 0.06057
29, 0.06057
30, 0.06057
31, 0.10367
32, 0.08592
33, 0.02407
34, 0.08654
35, 0.01243
36, 0.22483
37, 0.28031
